class_weight,criterion,max_depth,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
balanced,gini,40.0,0.9999952058143883,0.9997315281799528,-12.248106705195777,-8.22276460279265
balanced,gini,27.0,0.9999712348863299,0.9997315281799528,-10.456347235975441,-8.22276460279265
balanced,gini,28.0,0.9999808232575532,0.9997315281799528,-10.861812344081676,-8.22276460279265
balanced,gini,29.0,0.9999856174431649,0.9997315281799528,-11.149494416535386,-8.22276460279265
balanced,gini,30.0,0.9999904116287767,0.9997315281799528,-11.55495952464741,-8.22276460279265
balanced,gini,,0.9999952058143883,0.9997315281799528,-12.248106705195777,-8.22276460279265
balanced,gini,35.0,0.9999952058143883,0.9997315281799528,-12.248106705195777,-8.22276460279265
balanced,gini,45.0,0.9999952058143883,0.9997315281799528,-12.248106705195777,-8.22276460279265
balanced,gini,50.0,0.9999952058143883,0.9997315281799528,-12.248106705195777,-8.22276460279265
,gini,17.0,0.9999904116287767,0.9997123516213781,-11.55495952464741,-8.153771731305863
balanced,gini,26.0,0.9999616465151064,0.9997123516213781,-10.16866516352173,-8.153771731305863
,gini,28.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,29.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,30.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,40.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,45.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,35.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,50.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,26.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
balanced,gini,25.0,0.9999472639582714,0.9996931750628032,-9.850211432403722,-8.089233210168075
balanced,gini,24.0,0.9999041162877662,0.9996931750628032,-9.252374431648732,-8.089233210168075
,gini,27.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,25.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,23.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,22.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,21.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,20.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,24.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,19.0,0.9999952058143883,0.9996931750628032,-12.248106705195777,-8.089233210168075
,gini,18.0,0.9999904116287767,0.9996931750628032,-11.55495952464741,-8.089233210168075
,gini,16.0,0.9999856174431649,0.9996739985042284,-11.149494416535386,-8.028608588351789
,gini,15.0,0.9999760290719415,0.9996356453870788,-10.638668792766307,-7.9173829532415105
,gini,12.0,0.9999089104733779,0.9996356453870788,-9.303667726036648,-7.9173829532415105
,gini,13.0,0.9999472639582714,0.9996164688285041,-9.850211432403722,-7.866089658854081
,gini,11.0,0.999860968617261,0.9996164688285041,-8.88081087521649,-7.866089658854081
,entropy,21.0,0.9999856174431649,0.9996164688285041,-11.149494416535386,-7.866089658854081
balanced,entropy,21.0,0.9999952058143883,0.9996164688285041,-12.248106705195777,-7.866089658854081
,entropy,35.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,40.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,45.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,30.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,30.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,40.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,45.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,50.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,35.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,29.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,28.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,gini,22.0,0.9996931721208518,0.9995972922699292,-8.08922362184298,-7.817299494684484
balanced,gini,23.0,0.999798644204309,0.9995972922699292,-8.510437086919024,-7.817299494684484
,entropy,27.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,27.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,26.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,25.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,24.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,22.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,18.0,0.9999520581438831,0.9995972922699292,-9.945521612208678,-7.817299494684484
,entropy,29.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,28.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,26.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,25.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,24.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,23.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,entropy,22.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
,gini,14.0,0.9999664407007182,0.9995972922699292,-10.302196556147079,-7.817299494684484
balanced,entropy,50.0,0.9999952058143883,0.9995972922699292,-12.248106705195777,-7.817299494684484
balanced,entropy,20.0,0.9999760290719415,0.9995781157113545,-10.638668792766307,-7.770779479049704
balanced,entropy,23.0,0.9999952058143883,0.9995781157113545,-12.248106705195777,-7.770779479049704
balanced,entropy,19.0,0.9999568523294948,0.9995781157113545,-10.050882127867276,-7.770779479049704
,entropy,20.0,0.9999760290719415,0.9995781157113545,-10.638668792766307,-7.770779479049704
,entropy,17.0,0.9999568523294948,0.9995589391527796,-10.050882127867276,-7.726327716478721
balanced,entropy,17.0,0.9999041162877662,0.9995589391527796,-9.252374431648732,-7.726327716478721
,entropy,19.0,0.9999568523294948,0.9995397625942049,-10.050882127867276,-7.68376810206003
,entropy,18.0,0.9999712348863299,0.9995397625942049,-10.456347235975441,-7.68376810206003
balanced,gini,21.0,0.9996883779352401,0.9995397625942049,-8.07371943530691,-7.68376810206003
,entropy,15.0,0.9999041162877662,0.9995014094770552,-9.252374431648732,-7.603725394386457
,entropy,13.0,0.9998369976892025,0.9995014094770552,-8.721746180586425,-7.603725394386457
,entropy,16.0,0.9999137046589895,0.9995014094770552,-9.357734947306044,-7.603725394386457
balanced,gini,20.0,0.9996020825942297,0.9994438798013309,-7.829266097405875,-7.494526102421519
balanced,entropy,16.0,0.9997507023481921,0.9994438798013309,-8.29686298662103,-7.494526102421519
,gini,10.0,0.9997746732762506,0.9994438798013309,-8.397959103492616,-7.494526102421519
,entropy,14.0,0.9998657628028726,0.999424703242756,-8.915902195027188,-7.460624550745724
,entropy,11.0,0.9997507023481921,0.9994055266841813,-8.29686298662103,-7.427834727922814
,entropy,12.0,0.9998274093179792,0.9993863501256065,-8.664587766746742,-7.39608602960831
,entropy,10.0,0.9996835837496284,0.9993863501256065,-8.058451963176017,-7.39608602960831
balanced,gini,19.0,0.9995349639956661,0.9993671735670316,-7.673395726699317,-7.365314370941452
,gini,7.0,0.9993479907568101,0.9993671735670316,-7.3354518194665355,-7.365314370941452
,gini,9.0,0.99965961282157,0.9993479970084569,-7.9854268281613106,-7.335461407791843
,entropy,9.0,0.9995541407381128,0.999328820449882,-7.715507212049244,-7.306473870918493
,entropy,8.0,0.9993575791280335,0.999328820449882,-7.350266905251605,-7.306473870918493
,gini,8.0,0.9995061988819959,0.9993096438913073,-7.613377716972885,-7.278302993951866
balanced,entropy,15.0,0.9996404360791232,0.9992904673327324,-7.930618591666259,-7.25090401976366
,entropy,7.0,0.9992712837870231,0.999232937657008,-7.224226184356356,-7.172942478293992
balanced,entropy,14.0,0.9995014046963843,0.999232937657008,-7.603715806061307,-7.172942478293992
balanced,gini,18.0,0.9993240198287517,0.9991562314227089,-7.299346814824506,-7.077632298489759
,gini,6.0,0.9991849884460127,0.9990987017469845,-7.112308268152326,-7.011674330697867
balanced,entropy,13.0,0.999304843086305,0.9990603486298348,-7.27137296278207,-6.97000163429728
,entropy,6.0,0.9991034872906139,0.9990603486298348,-7.016998088348001,-6.97000163429728
balanced,gini,17.0,0.9992281361165178,0.9990603486298348,-7.166702340218074,-6.97000163429728
balanced,gini,16.0,0.9991082814762257,0.9989836423955357,-7.022360031489423,-6.891530018855863
balanced,entropy,12.0,0.9990028093927684,0.9988877596026617,-6.9105686255012495,-6.8013789218615734
,entropy,5.0,0.9987678942977957,0.9988685830440869,-6.699030620307405,-6.784284488502216
,gini,5.0,0.9988925431236996,0.9988494064855121,-6.8056889946808,-6.767477370185875
balanced,entropy,11.0,0.9987678942977957,0.9986959940169138,-6.699030620307405,-6.642314227231898
balanced,gini,15.0,0.9988685721956412,0.9985234049897406,-6.784274900177035,-6.518016510554299
,gini,4.0,0.9984323013049773,0.998389169079717,-6.458146534305322,-6.431005133564662
,entropy,3.0,0.9983460059639669,0.9983316394039926,-6.404562288171263,-6.395913813753409
,entropy,4.0,0.9983939478200838,0.9983316394039926,-6.433976173377554,-6.395913813753409
balanced,gini,14.0,0.9983891536344721,0.998197403493969,-6.430995545239395,-6.3185271501379825
balanced,entropy,10.0,0.9981062966833824,0.9981206972596698,-6.269220940301455,-6.2768544537373945
,gini,3.0,0.9981446501682759,0.9981206972596698,-6.2896820121728165,-6.2768544537373945
,gini,2.0,0.9978665874027979,0.9980248144667958,-6.150032423036353,-6.227092944178335
balanced,gini,13.0,0.9979864420430902,0.9977563426467486,-6.2078519939252,-6.099647997610208
,entropy,2.0,0.9972241665308315,0.9973536349166778,-5.886804227629621,-5.93456824725075
balanced,gini,12.0,0.9972193723452197,0.9970851630966306,-5.885078601662139,-5.837941411561674
balanced,entropy,9.0,0.9966536584430403,0.9967975147180087,-5.6998876024402385,-5.743828119991207
balanced,gini,11.0,0.9961982108099298,0.9962222179607647,-5.5722834835677615,-5.5786182036699605
balanced,gini,9.0,0.9953400515854371,0.995340096266324,-5.368750900742151,-5.36876048906741
balanced,gini,10.0,0.9955797608660217,0.9953017431491744,-5.421561481646014,-5.360563721863228
balanced,entropy,8.0,0.9950140469638422,0.9952633900320249,-5.301130713067172,-5.352433595779997
balanced,gini,8.0,0.9949852818501721,0.9949565650948281,-5.295378060577727,-5.289667900230202
,gini,1.0,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
,entropy,1.0,0.994352449349429,0.9943429152204345,-5.176533340991066,-5.174846576068135
balanced,gini,7.0,0.994151093553738,0.9940552668418126,-5.141500567475289,-5.125249634928768
balanced,gini,6.0,0.9920080925853125,0.9927320843001515,-4.829325822451803,-4.924285727325533
balanced,entropy,7.0,0.9925450413738218,0.9925786718315531,-4.898875880589262,-4.903397239378183
balanced,entropy,4.0,0.9914232019406863,0.9918499626057108,-4.758694621693879,-4.809732763483547
balanced,gini,5.0,0.9915286740241435,0.9917924329299864,-4.771068232882895,-4.80269873682617
balanced,gini,4.0,0.9875494999664407,0.9882064164764991,-4.385994493539849,-4.440199664601442
balanced,entropy,6.0,0.9852770559864996,0.9854833451588778,-4.218348184761778,-4.232458678970516
balanced,entropy,5.0,0.9780713950121293,0.9785989606305252,-3.8199633306198697,-3.8443157894667044
balanced,entropy,3.0,0.9697870422751287,0.970161274857614,-3.4994843828853766,-3.5119482276696257
balanced,gini,2.0,0.9563345574487262,0.9567376838552554,-3.1311982780189678,-3.1404733197900137
balanced,gini,3.0,0.956291409778221,0.9566034479452318,-3.130210623617696,-3.1373752867744256
balanced,entropy,2.0,0.9190405875753885,0.9209158724375324,-2.513807331070461,-2.537243087271112
balanced,entropy,1.0,0.9190405875753885,0.9209158724375324,-2.513807331070461,-2.537243087271112
balanced,gini,1.0,0.9190405875753885,0.9209158724375324,-2.513807331070461,-2.537243087271112
